,illumination,date,dist_to_moon,feels_like_19-1,pressure_19-1,rain_1h_19-1,weather_id_19-1,feels_like_07,pressure_07,rain_1h_07,weather_id_07,open_d-1,high_d-1,low_d-1,close_d-1,result,daily_policy_index_d-1
549,91.47,2003-03-21,363302.54 ,4.96,1027.0,0.0,721.0,2.28,1026,0.0,721,"3,765.40","3,790.70","3,715.80","3,765.70","3,861.10",637.84
550,63.32,2003-03-24,368205.94 ,9.09,1023.0,0.0,800.0,5.23,1023,0.0,721,"3,765.70","3,881.70","3,765.70","3,861.10","3,743.30",634.34
551,52.27,2003-03-25,371811.99 ,8.58,1024.0,0.0,803.0,4.75,1024,0.0,721,"3,861.10","3,861.10","3,734.10","3,743.30","3,762.00",344.18
552,41.41,2003-03-26,376064.07 ,9.9,1021.0,0.0,802.0,3.48,1021,0.0,721,"3,743.30","3,782.80","3,660.40","3,762.00","3,793.10",471.58
553,31.2,2003-03-27,380706.97 ,7.42,1018.0,0.0,721.0,2.46,1018,0.0,721,"3,762.00","3,809.50","3,735.00","3,793.10","3,729.10",816.1
554,22.04,2003-03-28,385478.86 ,4.42,1017.0,0.0,803.0,0.8,1014,0.0,701,"3,793.10","3,793.10","3,711.50","3,729.10","3,708.50",369.5
555,3.49,2003-03-31,398206.77 ,6.82,1020.0,0.0,801.0,0.86,1027,0.0,800,"3,729.10","3,752.60","3,695.70","3,708.50","3,613.30",187.1
556,0.82,2003-04-01,401294.60 ,3.9,1024.0,0.0,801.0,1.33,1015,0.0,803,"3,708.50","3,708.50","3,580.90","3,613.30","3,684.80",520.54
557,0,2003-04-02,403586.86 ,1.19,1008.0,0.0,801.0,-0.87,1013,0.0,802,"3,613.30","3,691.80","3,612.30","3,684.80","3,753.40",539.13
558,1.03,2003-04-03,405006.00 ,1.43,1019.0,0.0,803.0,-0.13,1025,0.0,803,"3,684.80","3,778.30","3,682.00","3,753.40","3,771.10",402.6
559,3.81,2003-04-04,405504.19 ,5.44,1030.0,0.0,803.0,5.28,1031,0.0,804,"3,753.40","3,808.50","3,744.40","3,771.10","3,814.40",357.2
560,21.45,2003-04-07,401392.80 ,1.69,1029.0,0.0,803.0,-1.66,1028,0.0,803,"3,771.10","3,841.70","3,751.70","3,814.40","3,935.80",496.36
561,29.83,2003-04-08,398271.16 ,-2.93,1026.0,0.0,800.0,-1.9,1026,0.0,801,"3,814.40","3,962.20","3,814.40","3,935.80","3,868.80",542.93
562,39.11,2003-04-09,394422.94 ,-1.87,1023.0,0.0,801.0,-2.62,1020,0.0,802,"3,935.80","3,935.80","3,868.50","3,868.80","3,861.40",711.67
563,49.03,2003-04-10,390004.40 ,-2.03,1015.0,0.0,801.0,-3.7,1010,0.0,600,"3,868.80","3,907.10","3,824.50","3,861.40","3,803.30",368.15
564,59.28,2003-04-11,385220.15 ,1.35,1009.0,0.0,801.0,-1.2,1010,0.0,804,"3,861.40","3,870.70","3,803.20","3,803.30","3,808.10",1084.29
565,87.61,2003-04-14,371280.13 ,9.05,1014.0,0.0,802.0,7.85,1012,0.0,801,"3,803.30","3,871.40","3,803.30","3,808.10","3,849.40",446.18
566,94.31,2003-04-15,367706.99 ,11.17,1013.0,0.0,802.0,9.1,1016,0.0,721,"3,808.10","3,857.40","3,800.70","3,849.40","3,916.90",569.26
567,98.6,2003-04-16,365091.01 ,12.57,1019.0,0.0,800.0,8.7,1022,0.0,721,"3,849.40","3,926.50","3,849.40","3,916.90","3,854.90",471.43
568,100,2003-04-17,363606.91 ,11.99,1024.0,0.0,800.0,8.21,1026,0.0,800,"3,916.80","3,967.80","3,849.50","3,854.90","3,889.20",462.68
569,56.82,2003-04-23,378199.37 ,10.05,1016.0,0.0,802.0,6.23,1018,0.0,721,"3,889.20","3,924.20","3,873.90","3,917.70","3,966.50",271.09
570,46.22,2003-04-24,383007.98 ,5.94,1018.0,0.0,802.0,3.79,1016,0.0,721,"3,917.70","3,997.30","3,917.70","3,966.50","3,899.00",325.74
571,36.08,2003-04-25,387816.56 ,11.85,1015.0,0.0,801.0,11.11,1012,0.0,721,"3,966.50","3,977.80","3,892.20","3,899.00","3,870.20",228.98
572,11.62,2003-04-28,399921.03 ,7.5,1005.0,0.0,801.0,8.34,997,0.0,801,"3,899.00","3,919.40","3,859.90","3,870.20","3,940.30",521.7
573,6.2,2003-04-29,402611.73 ,8.62,995.0,0.0,802.0,6.81,1005,0.0,803,"3,870.20","3,943.00","3,855.50","3,940.30","3,927.80",493.64
574,2.42,2003-04-30,404450.89 ,8.14,1008.0,0.0,801.0,7.53,1005,0.0,804,"3,940.30","3,976.20","3,915.00","3,927.80","3,926.00",417.1
575,0.37,2003-05-01,405385.35 ,5.37,1006.0,0.0,801.0,6.27,1010,0.0,801,"3,927.80","3,943.00","3,912.30","3,926.00","3,880.10",553.8
576,0.12,2003-05-02,405390.42 ,6.95,1013.0,0.0,802.0,8.5,1005,1.5,501,"3,926.00","3,926.00","3,875.30","3,880.10","3,952.60",834.86
577,24.43,2003-05-07,392444.91 ,10.23,1025.0,0.0,802.0,6.56,1027,0.0,801,"3,952.60","4,007.00","3,952.60","4,006.40","3,992.90",1105.69
578,33.54,2003-05-08,387901.84 ,11.65,1020.0,0.0,802.0,8.64,1019,0.0,804,"4,006.40","4,038.50","3,981.70","3,992.90","3,928.90",481.47
579,43.56,2003-05-09,383104.79 ,11.54,1019.0,0.0,801.0,8.6,1018,0.0,803,"3,992.90","3,992.90","3,919.50","3,928.90","3,969.40",327.03
580,75.23,2003-05-12,369770.59 ,7.99,1015.0,0.0,802.0,6.6,1015,0.0,802,"3,928.90","3,974.50","3,912.80","3,969.40","3,987.40",344.22
581,84.57,2003-05-13,366572.37 ,4.84,1012.0,0.0,802.0,3.38,1016,0.0,802,"3,969.40","3,991.00","3,941.10","3,987.40","3,999.90",175.12
582,92.21,2003-05-14,364385.86 ,4.64,1017.0,0.0,801.0,2.19,1019,0.0,801,"3,987.40","4,008.80","3,976.10","3,999.90","3,975.00",159.12
583,97.48,2003-05-15,363363.80 ,8.32,1023.0,0.0,801.0,5.3,1024,0.0,802,"3,999.90","4,023.20","3,971.70","3,975.00","4,011.10",365.85
584,99.88,2003-05-16,363582.16 ,7.89,1020.0,0.0,801.0,7.35,1015,0.48,500,"3,975.00","4,020.30","3,965.60","4,011.10","4,049.00",294.79
585,89.38,2003-05-19,371171.33 ,8.23,1008.0,0.0,803.0,9.18,1008,0.0,802,"4,011.10","4,080.80","4,011.10","4,049.00","3,941.30",286.32
586,81.27,2003-05-20,375455.63 ,3.98,1007.0,0.59,500.0,4.73,1011,0.0,804,"4,049.00","4,049.00","3,932.50","3,941.30","3,971.60",422.6
587,71.88,2003-05-21,380197.90 ,8.19,1016.0,0.0,803.0,7.92,1021,0.0,802,"3,941.30","3,985.00","3,928.40","3,971.60","3,936.40",522.37
588,61.81,2003-05-22,385108.90 ,9.94,1021.0,0.5,500.0,12.13,1021,0.0,804,"3,971.60","3,971.60","3,907.80","3,936.40","3,990.50",342.68
589,51.57,2003-05-23,389908.59 ,9.64,1017.0,0.0,804.0,9.83,1012,0.5,500,"3,936.40","3,990.50","3,936.40","3,990.50","3,979.80",323.87
590,9.62,2003-05-28,405051.98 ,14.37,1025.0,0.0,801.0,14.31,1025,0.0,802,"3,979.80","4,000.70","3,920.20","3,992.40","4,071.90",305.52
591,4.78,2003-05-29,405504.36 ,15.03,1021.0,0.0,802.0,13.99,1019,0.0,721,"3,992.40","4,073.10","3,992.40","4,071.90","4,083.60",307.39
592,1.56,2003-05-30,405010.73 ,15.9,1017.0,0.0,801.0,15.01,1016,0.0,803,"4,071.90","4,095.50","4,044.40","4,083.60","4,048.10",108.44
593,2.71,2003-06-02,398211.34 ,17.49,1007.0,3.56,520.0,14.63,1008,0.0,802,"4,083.60","4,096.00","4,048.10","4,048.10","4,129.30",173.7
594,6.84,2003-06-03,394438.52 ,15.38,1010.0,0.0,801.0,12.56,1010,0.0,802,"4,048.10","4,129.30","4,048.10","4,129.30","4,115.70",166.23
595,12.75,2003-06-04,390132.60 ,18.57,1009.0,0.0,801.0,14.68,1010,0.0,804,"4,129.30","4,129.30","4,074.40","4,115.70","4,126.60",259.32
596,20.3,2003-06-05,385482.71 ,15.62,1011.0,0.0,802.0,10.58,1018,0.0,803,"4,115.70","4,143.50","4,093.10","4,126.60","4,104.30",324.51
597,29.28,2003-06-06,380712.76 ,12.35,1020.0,0.0,803.0,12.42,1018,0.0,801,"4,126.60","4,148.40","4,083.10","4,104.30","4,150.80",243.21
598,61.34,2003-06-09,368216.94 ,9.69,1013.0,0.0,801.0,10.84,1019,0.0,801,"4,104.30","4,178.50","4,104.30","4,150.80","4,129.10",266.45
599,72.17,2003-06-10,365484.01 ,13.4,1016.0,0.0,802.0,15.33,1010,0.0,802,"4,150.80","4,150.80","4,101.10","4,129.10","4,113.00",474.64
600,82.05,2003-06-11,363805.65 ,11.82,1011.0,0.0,801.0,12.58,1018,0.0,803,"4,129.10","4,132.40","4,108.60","4,113.00","4,150.20",1645.01
601,90.29,2003-06-12,363301.92 ,15.77,1018.0,0.0,802.0,13.4,1020,0.5,500,"4,113.00","4,162.10","4,113.00","4,150.20","4,161.30",559.84
602,96.27,2003-06-13,364018.71 ,15.62,1020.0,0.0,800.0,11.73,1024,0.0,800,"4,150.10","4,193.60","4,150.00","4,161.30","4,134.10",371.77
603,97.15,2003-06-16,372753.76 ,21.86,1019.0,0.0,802.0,18.39,1017,0.0,802,"4,161.30","4,180.10","4,124.90","4,134.10","4,152.90",178.25
604,92.06,2003-06-17,377252.92 ,19.3,1013.0,0.0,804.0,18.72,1011,0.0,721,"4,134.10","4,174.30","4,112.40","4,152.90","4,190.40",267.3
605,84.98,2003-06-18,382113.44 ,20.33,1012.0,0.0,802.0,11.99,1019,0.0,801,"4,152.90","4,199.10","4,152.90","4,190.40","4,207.00",333.28
606,76.51,2003-06-19,387044.83 ,15.6,1019.0,0.0,300.0,16.11,1022,0.0,803,"4,190.40","4,218.80","4,172.80","4,207.00","4,131.50",359.36
607,67.16,2003-06-20,391769.64 ,15.43,1019.0,0.0,801.0,12.25,1023,0.0,801,"4,207.00","4,210.80","4,128.70","4,131.50","4,160.10",224.12
608,38.08,2003-06-23,402491.11 ,20.19,1006.0,0.0,802.0,15.45,1004,0.0,801,"4,131.50","4,169.10","4,119.00","4,160.10","4,087.90",176.89
609,29.1,2003-06-24,404416.61 ,15.5,1013.0,0.0,803.0,12.86,1020,0.0,800,"4,160.10","4,160.10","4,081.30","4,087.90","4,060.90",63.4
610,20.9,2003-06-25,405386.07 ,17.8,1020.0,0.0,800.0,14.65,1022,0.0,804,"4,087.90","4,094.90","4,052.40","4,060.90","4,067.90",121.98
611,13.74,2003-06-26,405378.92 ,13.2,1020.0,0.0,801.0,15.75,1017,0.0,802,"4,060.90","4,089.90","4,049.80","4,067.90","4,041.70",534.41
612,7.85,2003-06-27,404406.29 ,16.1,1015.0,0.0,803.0,16.96,1015,0.0,801,"4,067.90","4,077.20","4,029.20","4,041.70","4,067.80",206.18
613,0.01,2003-06-30,396262.94 ,14.16,1006.0,0.0,802.0,16.04,1002,0.82,500,"4,041.70","4,073.10","4,040.80","4,067.80","4,031.20",185.19
614,1.25,2003-07-01,392161.92 ,15.2,1001.0,0.0,803.0,13.67,998,0.0,801,"4,067.80","4,099.00","4,021.60","4,031.20","3,963.90",209.19
615,4.57,2003-07-02,387635.82 ,14.53,1000.0,0.0,802.0,12.18,1004,0.1,310,"4,031.20","4,040.70","3,951.50","3,963.90","4,006.90",326.93
616,9.93,2003-07-03,382897.81 ,14.34,1007.0,0.5,500.0,10.83,1010,0.19,500,"3,963.90","4,025.80","3,963.90","4,006.90","4,024.80",370.1
617,17.19,2003-07-04,378186.78 ,16.8,1013.0,0.0,801.0,10.5,1015,0.0,803,"4,006.90","4,031.40","3,980.30","4,024.80","4,021.50",173.79
618,47.33,2003-07-07,366706.63 ,17.3,1021.0,0.0,804.0,13.84,1023,0.0,801,"4,024.80","4,031.40","4,001.30","4,021.50","4,074.80",114.42
619,58.68,2003-07-08,364513.18 ,16.85,1022.0,0.0,801.0,15.41,1022,0.0,802,"4,021.50","4,076.80","4,021.10","4,074.80","4,073.60",226.93
620,69.76,2003-07-09,363412.68 ,22.35,1020.0,0.0,801.0,17.36,1021,0.0,721,"4,074.80","4,088.20","4,051.40","4,073.60","4,054.70",189.77
621,79.91,2003-07-10,363483.42 ,23.33,1019.0,0.3,520.0,19.02,1019,0.0,802,"4,073.60","4,086.60","4,048.60","4,054.70","4,028.80",396.43
622,88.5,2003-07-11,364732.71 ,22.73,1016.0,0.0,801.0,14.36,1019,0.0,801,"4,054.70","4,068.20","4,014.50","4,028.80","4,058.10",217.92
623,99.99,2003-07-14,374540.52 ,17.45,1017.0,0.0,800.0,18.83,1015,0.0,800,"4,028.80","4,064.20","4,013.70","4,058.10","4,127.60",468.36
624,98.47,2003-07-15,379178.31 ,19.92,1012.0,0.0,800.0,19.9,1010,0.0,802,"4,058.10","4,135.90","4,058.10","4,127.60","4,102.50",144.84
625,94.55,2003-07-16,384068.37 ,22.53,1007.0,0.0,801.0,20.48,1005,0.0,801,"4,127.60","4,135.60","4,102.50","4,102.50","4,077.10",86.89
626,88.65,2003-07-17,388930.43 ,20.61,1006.0,0.0,801.0,15.58,1009,0.88,501,"4,102.50","4,132.00","4,077.10","4,077.10","4,056.60",145.15
627,81.23,2003-07-18,393500.44 ,16.21,1015.0,0.0,803.0,14.53,1019,0.0,803,"4,077.10","4,082.60","4,031.90","4,056.60","4,073.20",108.49
628,54.1,2003-07-21,403379.80 ,16.36,1013.0,0.0,800.0,15.97,1013,0.0,803,"4,056.60","4,090.30","4,056.60","4,073.20","4,044.30",236.35
629,44.58,2003-07-22,404934.83 ,17.64,1014.0,0.0,801.0,15.3,1018,0.0,802,"4,073.20","4,097.90","4,043.80","4,044.30","4,079.80",153.35
630,35.31,2003-07-23,405502.40 ,18.43,1018.0,0.0,803.0,15.37,1018,0.0,804,"4,044.30","4,079.80","4,043.50","4,079.80","4,086.50",409.01
631,26.55,2003-07-24,405069.57 ,16.11,1014.0,0.0,802.0,14.25,1013,0.0,802,"4,079.70","4,115.20","4,077.90","4,086.50","4,149.60",167.66
632,18.56,2003-07-25,403657.47 ,15.93,1013.0,0.0,801.0,14.18,1009,0.0,802,"4,086.50","4,155.20","4,086.50","4,149.60","4,131.20",218.04
633,2.15,2003-07-28,394283.93 ,14.87,1014.0,0.0,800.0,13.82,1019,0.0,801,"4,149.60","4,149.60","4,116.30","4,131.20","4,148.80",105.82
634,0.19,2003-07-29,389885.64 ,15.48,1020.0,0.0,802.0,14.8,1020,0.13,500,"4,131.20","4,183.00","4,131.20","4,148.80","4,137.00",119.86
635,0.4,2003-07-30,385167.67 ,15.15,1016.0,0.0,802.0,14.87,1014,0.0,801,"4,148.80","4,164.40","4,125.00","4,137.00","4,141.20",301.94
636,2.92,2003-07-31,380369.20 ,18.62,1015.0,0.0,803.0,16.87,1017,0.0,801,"4,137.00","4,159.30","4,131.70","4,141.20","4,157.00",336.94
637,7.75,2003-08-01,375746.27 ,14.42,1017.0,0.0,801.0,14.63,1017,0.0,801,"4,141.20","4,171.00","4,114.10","4,157.00","4,098.40",409.97
638,33.84,2003-08-04,365392.62 ,22.73,1021.0,0.0,802.0,18.72,1024,0.0,721,"4,157.00","4,157.00","4,096.70","4,098.40","4,100.10",114.68
639,44.99,2003-08-05,363782.16 ,22.09,1023.0,0.0,802.0,19.96,1024,0.0,802,"4,098.40","4,147.40","4,086.20","4,100.10","4,121.00",29.42
640,56.45,2003-08-06,363301.73 ,21.26,1023.0,0.0,802.0,23.67,1020,0.0,800,"4,100.10","4,131.00","4,091.10","4,121.00","4,070.40",186.07
641,67.6,2003-08-07,363982.59 ,26.71,1019.0,0.0,800.0,18.15,1021,0.0,803,"4,121.00","4,121.00","4,044.90","4,070.40","4,095.60",198.75
642,77.84,2003-08-08,365787.52 ,27.29,1020.0,0.0,802.0,19.67,1021,0.0,721,"4,070.40","4,095.60","4,059.70","4,095.60","4,147.80",43.54
643,97.86,2003-08-11,376615.07 ,26.72,1016.0,0.0,802.0,20.64,1018,0.0,721,"4,095.60","4,160.70","4,095.60","4,147.80","4,176.70",194.66
644,99.88,2003-08-12,381329.80 ,30.1,1017.0,0.0,801.0,19.26,1020,0.0,721,"4,147.80","4,181.70","4,147.80","4,176.70","4,185.60",160.46
645,99.45,2003-08-13,386172.47 ,24.65,1019.0,0.0,803.0,17.19,1021,0.0,721,"4,176.70","4,203.50","4,170.90","4,185.60","4,180.70",287.14
646,96.77,2003-08-14,390881.25 ,23.29,1019.0,0.0,802.0,13.32,1020,0.0,802,"4,185.60","4,216.80","4,175.10","4,180.70","4,237.80",115.95
647,92.14,2003-08-15,395214.80 ,18.41,1018.0,0.0,800.0,13.07,1020,0.0,800,"4,180.70","4,242.80","4,180.70","4,237.80","4,247.30",228.22
648,69.94,2003-08-18,404096.70 ,18.54,1012.0,0.0,802.0,16.83,1012,0.0,721,"4,237.80","4,266.40","4,233.50","4,247.30","4,272.10",132.79
649,60.89,2003-08-19,405272.95 ,15.88,1016.0,0.0,801.0,12.2,1020,0.0,802,"4,247.30","4,272.60","4,244.60","4,272.10","4,250.80",51.17
650,51.5,2003-08-20,405452.38 ,16.07,1021.0,0.0,803.0,11.93,1022,0.0,803,"4,272.10","4,286.90","4,246.30","4,250.80","4,217.40",322.5
651,42.04,2003-08-21,404626.84 ,15.96,1019.0,0.0,803.0,13.74,1018,0.0,803,"4,250.80","4,254.40","4,196.50","4,217.40","4,223.50",255.67
652,32.79,2003-08-22,402823.31 ,16.75,1015.0,0.0,801.0,17.84,1015,0.0,804,"4,217.40","4,250.40","4,217.10","4,223.50","4,225.90",310.56
653,0.92,2003-08-27,382908.25 ,17.69,1016.0,0.0,803.0,14.36,1016,0.0,801,"4,225.90","4,227.80","4,171.60","4,177.40","4,206.40",27.18
654,0.03,2003-08-28,378090.06 ,16.8,1012.0,0.0,801.0,12.54,1010,0.0,804,"4,177.40","4,214.30","4,177.40","4,206.40","4,198.00",339.43
655,1.68,2003-08-29,373585.53 ,11.95,1006.0,0.19,500.0,9.09,1004,0.0,803,"4,206.40","4,229.00","4,182.50","4,198.00","4,161.10",88.14
656,21.29,2003-09-01,364401.66 ,12.49,1020.0,0.0,802.0,9.64,1022,0.0,802,"4,198.00","4,227.70","4,161.10","4,161.10","4,204.40",139.59
657,31.51,2003-09-02,363380.49 ,11.48,1024.0,0.0,801.0,9.79,1028,0.0,803,"4,161.10","4,222.10","4,161.10","4,204.40","4,204.40",334.41
658,42.64,2003-09-03,363524.87 ,15.8,1028.0,0.0,801.0,12.68,1030,0.0,802,"4,204.40","4,218.50","4,193.30","4,204.40","4,262.10",84.27
659,54.05,2003-09-04,364818.60 ,15.99,1030.0,0.0,804.0,11.91,1030,0.0,721,"4,204.40","4,279.10","4,204.40","4,262.10","4,248.80",46.8
660,65.15,2003-09-05,367177.87 ,15.01,1025.0,0.0,800.0,13.56,1020,0.0,721,"4,262.10","4,270.20","4,240.70","4,248.80","4,257.20",61.75
661,91.32,2003-09-08,378966.56 ,13.23,1013.0,0.0,802.0,11.87,1009,0.0,802,"4,248.80","4,261.00","4,227.10","4,257.20","4,292.10",172.92
662,96.39,2003-09-09,383713.44 ,14.3,1008.0,0.0,801.0,11.15,1014,0.0,802,"4,257.20","4,298.00","4,250.30","4,292.10","4,263.90",280.99
663,99.27,2003-09-10,388452.03 ,12.55,1015.0,0.0,802.0,13.83,1010,0.0,300,"4,292.10","4,293.70","4,254.30","4,263.90","4,252.10",287.24
664,99.97,2003-09-11,392942.50 ,13.55,1015.0,0.0,802.0,9.03,1021,0.0,803,"4,263.90","4,263.90","4,240.70","4,252.10","4,242.20",214.52
665,98.56,2003-09-12,396971.30 ,16.85,1021.0,0.0,803.0,11.34,1028,0.0,802,"4,252.10","4,266.20","4,227.20","4,242.20","4,237.80",370.17
666,83.81,2003-09-15,404690.80 ,15.36,1028.0,0.0,800.0,11.12,1027,0.0,803,"4,242.20","4,276.20","4,229.60","4,237.80","4,260.90",154.18
667,76.22,2003-09-16,405463.94 ,17.95,1024.0,0.0,803.0,11.13,1025,0.0,802,"4,237.80","4,277.00","4,237.80","4,260.90","4,299.00",78.5
668,67.74,2003-09-17,405252.02 ,18.04,1023.0,0.0,802.0,12.58,1022,0.0,802,"4,260.90","4,301.90","4,259.50","4,299.00","4,293.00",148.61
669,58.62,2003-09-18,404052.82 ,17.6,1018.0,0.0,801.0,11.68,1017,0.0,721,"4,299.00","4,329.60","4,293.00","4,293.00","4,314.70",383.66
670,49.11,2003-09-19,401898.44 ,14.77,1015.0,0.0,804.0,12.47,1017,0.0,721,"4,293.00","4,314.70","4,284.40","4,314.70","4,257.00",321.45
671,21.14,2003-09-22,390647.12 ,19.4,1015.0,0.0,801.0,15.65,1007,0.0,721,"4,314.70","4,321.00","4,244.80","4,257.00","4,228.20",166.55
672,13.21,2003-09-23,385851.60 ,7.09,1006.0,0.5,500.0,4.51,1016,0.0,801,"4,257.00","4,257.00","4,198.20","4,228.20","4,221.70",312.79
673,6.72,2003-09-24,380922.75 ,6.64,1026.0,0.0,802.0,2.42,1032,0.0,800,"4,228.20","4,251.40","4,200.80","4,221.70","4,236.40",278.81
674,2.2,2003-09-25,376140.85 ,8.33,1031.0,0.0,801.0,6.21,1029,0.0,802,"4,221.70","4,265.30","4,221.70","4,236.40","4,202.20",321.17
675,0.1,2003-09-26,371790.90 ,9.42,1022.0,0.0,801.0,5.9,1019,0.0,802,"4,236.40","4,236.40","4,176.50","4,202.20","4,157.10",156.71
676,10.41,2003-09-29,363767.30 ,8.88,1013.0,0.0,801.0,4.07,1015,0.0,800,"4,202.20","4,202.20","4,146.40","4,157.10","4,142.70",138.37
677,18.77,2003-09-30,363305.56 ,9.26,1013.0,0.0,802.0,9.46,1010,0.0,801,"4,157.10","4,190.70","4,135.90","4,142.70","4,091.30",77.99
678,28.76,2003-10-01,364040.42 ,10.42,1011.0,0.0,802.0,9.82,1008,0.0,721,"4,142.70","4,164.00","4,081.80","4,091.30","4,169.20",223.27
679,39.69,2003-10-02,365912.54 ,11.48,1008.0,0.42,500.0,11.29,1011,0.0,300,"4,091.30","4,169.20","4,091.30","4,169.20","4,209.10",182.17
680,50.92,2003-10-03,368794.07 ,14.33,1010.0,0.0,721.0,13.29,1009,0.0,721,"4,169.20","4,209.10","4,169.20","4,209.10","4,274.00",246.45
681,81.01,2003-10-06,381461.51 ,5.71,1017.0,0.0,801.0,8.7,1007,0.0,801,"4,209.10","4,285.40","4,206.80","4,274.00","4,270.10",189.3
682,88.47,2003-10-07,386212.09 ,6.35,1008.0,0.0,802.0,3.27,1005,0.0,801,"4,274.00","4,286.00","4,260.20","4,270.10","4,272.00",163.11
683,94.17,2003-10-08,390814.38 ,4.04,1013.0,0.0,801.0,6.31,1015,0.0,804,"4,270.10","4,275.60","4,241.70","4,272.00","4,268.60",109.13
684,97.97,2003-10-09,395049.54 ,12.41,1015.0,0.0,802.0,10.24,1018,0.0,801,"4,272.00","4,315.60","4,257.50","4,268.60","4,313.90",242.0
685,99.81,2003-10-10,398731.96 ,11.53,1017.0,0.0,803.0,11.38,1016,0.0,804,"4,268.60","4,316.80","4,259.20","4,313.90","4,311.00",200.81
686,94.04,2003-10-13,405157.37 ,7.37,1021.0,0.0,803.0,7.03,1021,0.0,803,"4,313.90","4,327.00","4,291.40","4,311.00","4,362.30",160.89
687,88.79,2003-10-14,405494.11 ,9.28,1021.0,0.0,801.0,7.49,1023,0.0,802,"4,311.00","4,362.30","4,310.10","4,362.30","4,334.10",261.35
688,82.16,2003-10-15,404870.99 ,7.51,1026.0,0.0,801.0,4.14,1028,0.0,803,"4,362.30","4,375.00","4,323.90","4,334.10","4,368.80",197.92
689,74.37,2003-10-16,403296.35 ,6.55,1028.0,0.0,802.0,4.35,1030,0.0,721,"4,334.10","4,393.80","4,334.10","4,368.80","4,339.70",163.91
690,65.65,2003-10-17,400810.91 ,6.15,1028.0,0.0,800.0,3.32,1025,0.0,804,"4,368.80","4,371.20","4,326.40","4,339.70","4,344.00",160.08
691,36.39,2003-10-20,388913.80 ,4.58,1009.0,0.0,804.0,1.38,1008,0.0,801,"4,339.70","4,360.10","4,334.50","4,344.00","4,347.60",103.54
692,26.65,2003-10-21,384047.52 ,2.23,1009.0,0.0,802.0,-2.46,1011,0.0,804,"4,344.00","4,370.40","4,329.40","4,347.60","4,352.30",143.65
693,17.64,2003-10-22,379134.28 ,2.34,1010.0,0.0,803.0,1.09,1007,0.8,500,"4,347.50","4,377.60","4,347.10","4,352.30","4,285.60",137.93
694,9.9,2003-10-23,374460.75 ,3.14,1009.0,0.0,804.0,0.19,1014,0.0,802,"4,352.30","4,359.40","4,266.10","4,285.60","4,240.20",226.59
695,4.06,2003-10-24,370315.03 ,-0.34,1022.0,0.0,800.0,-1.47,1022,0.0,801,"4,285.60","4,285.60","4,212.50","4,240.20","4,239.00",235.01
696,2.68,2003-10-27,363431.16 ,2.48,1018.0,0.0,801.0,-1.54,1022,0.0,802,"4,240.20","4,248.70","4,219.00","4,239.00","4,251.30",217.73
697,8.03,2003-10-28,363474.83 ,3.12,1021.0,0.0,801.0,-1.63,1018,0.0,802,"4,239.00","4,267.00","4,238.10","4,251.30","4,272.90",139.87
698,15.76,2003-10-29,364734.80 ,3.04,1009.0,0.0,801.0,4.01,997,0.49,500,"4,251.30","4,280.10","4,251.30","4,272.90","4,265.70",135.03
699,25.22,2003-10-30,367117.21 ,4.17,991.0,0.0,802.0,0.96,991,0.0,802,"4,272.90","4,293.10","4,256.20","4,265.70","4,300.90",127.66
700,35.72,2003-10-31,370457.68 ,3.64,977.0,0.81,500.0,5.19,974,0.0,804,"4,265.70","4,332.90","4,260.30","4,300.90","4,287.60",233.32
701,67.47,2003-11-03,383882.09 ,6.39,993.0,0.0,800.0,4.55,995,0.0,804,"4,300.90","4,300.90","4,274.00","4,287.60","4,332.60",100.94
702,76.62,2003-11-04,388619.08 ,6.23,1015.0,0.0,802.0,4.87,1024,0.0,800,"4,287.60","4,338.10","4,286.10","4,332.60","4,330.30",52.61
703,84.51,2003-11-05,393074.73 ,9.01,1027.0,0.0,804.0,8.83,1026,0.0,802,"4,332.60","4,352.60","4,322.40","4,330.30","4,303.40",295.41
704,90.92,2003-11-06,397046.75 ,6.48,1021.0,0.0,800.0,7.27,1026,0.0,701,"4,330.30","4,330.30","4,288.10","4,303.40","4,324.20",179.46
705,95.7,2003-11-07,400373.25 ,8.94,1028.0,0.0,801.0,5.2,1028,0.0,701,"4,303.40","4,337.70","4,283.40","4,324.20","4,376.90",74.13
706,99.4,2003-11-10,405443.05 ,5.63,1018.0,0.0,300.0,7.8,1021,0.0,300,"4,324.20","4,389.20","4,324.20","4,376.90","4,341.80",128.79
707,97.05,2003-11-11,405314.40 ,7.67,1023.0,0.0,721.0,6.02,1022,0.0,300,"4,376.90","4,376.90","4,338.60","4,341.80","4,345.10",255.32
708,93.03,2003-11-12,404253.32 ,6.11,1017.0,0.0,300.0,10.0,1013,0.93,310,"4,341.80","4,349.20","4,313.50","4,345.10","4,371.30",288.07
709,87.44,2003-11-13,402284.90 ,4.84,1020.0,0.0,801.0,6.17,1023,0.0,802,"4,345.10","4,372.70","4,336.20","4,371.30","4,373.00",141.57
710,80.45,2003-11-14,399464.81 ,7.42,1020.0,0.0,803.0,6.6,1010,0.0,801,"4,371.20","4,406.80","4,361.20","4,373.00","4,397.00",66.49
711,53.07,2003-11-17,387039.54 ,3.49,1019.0,0.0,801.0,0.64,1022,0.0,802,"4,373.00","4,412.90","4,373.00","4,397.00","4,338.90",139.88
