,illumination,date,dist_to_moon,feels_like_19-1,pressure_19-1,rain_1h_19-1,weather_id_19-1,feels_like_07,pressure_07,rain_1h_07,weather_id_07,open_d-1,high_d-1,low_d-1,close_d-1,result
5059,76.51,2003-06-19,387044.83 ,15.6,1019.0,0.0,300.0,16.11,1022,0.0,803,"4,190.40","4,218.80","4,172.80","4,207.00","4,131.50"
5060,67.16,2003-06-20,391769.64 ,15.43,1019.0,0.0,801.0,12.25,1023,0.0,801,"4,207.00","4,210.80","4,128.70","4,131.50","4,160.10"
5061,38.08,2003-06-23,402491.11 ,20.19,1006.0,0.0,802.0,15.45,1004,0.0,801,"4,131.50","4,169.10","4,119.00","4,160.10","4,087.90"
5062,29.1,2003-06-24,404416.61 ,15.5,1013.0,0.0,803.0,12.86,1020,0.0,800,"4,160.10","4,160.10","4,081.30","4,087.90","4,060.90"
5063,20.9,2003-06-25,405386.07 ,17.8,1020.0,0.0,800.0,14.65,1022,0.0,804,"4,087.90","4,094.90","4,052.40","4,060.90","4,067.90"
5064,13.74,2003-06-26,405378.92 ,13.2,1020.0,0.0,801.0,15.75,1017,0.0,802,"4,060.90","4,089.90","4,049.80","4,067.90","4,041.70"
5065,7.85,2003-06-27,404406.29 ,16.1,1015.0,0.0,803.0,16.96,1015,0.0,801,"4,067.90","4,077.20","4,029.20","4,041.70","4,067.80"
5066,0.01,2003-06-30,396262.94 ,14.16,1006.0,0.0,802.0,16.04,1002,0.82,500,"4,041.70","4,073.10","4,040.80","4,067.80","4,031.20"
5067,1.25,2003-07-01,392161.92 ,15.2,1001.0,0.0,803.0,13.67,998,0.0,801,"4,067.80","4,099.00","4,021.60","4,031.20","3,963.90"
5068,4.57,2003-07-02,387635.82 ,14.53,1000.0,0.0,802.0,12.18,1004,0.1,310,"4,031.20","4,040.70","3,951.50","3,963.90","4,006.90"
5069,9.93,2003-07-03,382897.81 ,14.34,1007.0,0.5,500.0,10.83,1010,0.19,500,"3,963.90","4,025.80","3,963.90","4,006.90","4,024.80"
5070,17.19,2003-07-04,378186.78 ,16.8,1013.0,0.0,801.0,10.5,1015,0.0,803,"4,006.90","4,031.40","3,980.30","4,024.80","4,021.50"
5071,47.33,2003-07-07,366706.63 ,17.3,1021.0,0.0,804.0,13.84,1023,0.0,801,"4,024.80","4,031.40","4,001.30","4,021.50","4,074.80"
5072,58.68,2003-07-08,364513.18 ,16.85,1022.0,0.0,801.0,15.41,1022,0.0,802,"4,021.50","4,076.80","4,021.10","4,074.80","4,073.60"
5073,69.76,2003-07-09,363412.68 ,22.35,1020.0,0.0,801.0,17.36,1021,0.0,721,"4,074.80","4,088.20","4,051.40","4,073.60","4,054.70"
5074,79.91,2003-07-10,363483.42 ,23.33,1019.0,0.3,520.0,19.02,1019,0.0,802,"4,073.60","4,086.60","4,048.60","4,054.70","4,028.80"
5075,88.5,2003-07-11,364732.71 ,22.73,1016.0,0.0,801.0,14.36,1019,0.0,801,"4,054.70","4,068.20","4,014.50","4,028.80","4,058.10"
5076,99.99,2003-07-14,374540.52 ,17.45,1017.0,0.0,800.0,18.83,1015,0.0,800,"4,028.80","4,064.20","4,013.70","4,058.10","4,127.60"
5077,98.47,2003-07-15,379178.31 ,19.92,1012.0,0.0,800.0,19.9,1010,0.0,802,"4,058.10","4,135.90","4,058.10","4,127.60","4,102.50"
5078,94.55,2003-07-16,384068.37 ,22.53,1007.0,0.0,801.0,20.48,1005,0.0,801,"4,127.60","4,135.60","4,102.50","4,102.50","4,077.10"
5079,88.65,2003-07-17,388930.43 ,20.61,1006.0,0.0,801.0,15.58,1009,0.88,501,"4,102.50","4,132.00","4,077.10","4,077.10","4,056.60"
5080,81.23,2003-07-18,393500.44 ,16.21,1015.0,0.0,803.0,14.53,1019,0.0,803,"4,077.10","4,082.60","4,031.90","4,056.60","4,073.20"
5081,54.1,2003-07-21,403379.80 ,16.36,1013.0,0.0,800.0,15.97,1013,0.0,803,"4,056.60","4,090.30","4,056.60","4,073.20","4,044.30"
5082,44.58,2003-07-22,404934.83 ,17.64,1014.0,0.0,801.0,15.3,1018,0.0,802,"4,073.20","4,097.90","4,043.80","4,044.30","4,079.80"
5083,35.31,2003-07-23,405502.40 ,18.43,1018.0,0.0,803.0,15.37,1018,0.0,804,"4,044.30","4,079.80","4,043.50","4,079.80","4,086.50"
5084,26.55,2003-07-24,405069.57 ,16.11,1014.0,0.0,802.0,14.25,1013,0.0,802,"4,079.70","4,115.20","4,077.90","4,086.50","4,149.60"
5085,18.56,2003-07-25,403657.47 ,15.93,1013.0,0.0,801.0,14.18,1009,0.0,802,"4,086.50","4,155.20","4,086.50","4,149.60","4,131.20"
5086,2.15,2003-07-28,394283.93 ,14.87,1014.0,0.0,800.0,13.82,1019,0.0,801,"4,149.60","4,149.60","4,116.30","4,131.20","4,148.80"
5087,0.19,2003-07-29,389885.64 ,15.48,1020.0,0.0,802.0,14.8,1020,0.13,500,"4,131.20","4,183.00","4,131.20","4,148.80","4,137.00"
5088,0.4,2003-07-30,385167.67 ,15.15,1016.0,0.0,802.0,14.87,1014,0.0,801,"4,148.80","4,164.40","4,125.00","4,137.00","4,141.20"
5089,2.92,2003-07-31,380369.20 ,18.62,1015.0,0.0,803.0,16.87,1017,0.0,801,"4,137.00","4,159.30","4,131.70","4,141.20","4,157.00"
5090,7.75,2003-08-01,375746.27 ,14.42,1017.0,0.0,801.0,14.63,1017,0.0,801,"4,141.20","4,171.00","4,114.10","4,157.00","4,098.40"
5091,33.84,2003-08-04,365392.62 ,22.73,1021.0,0.0,802.0,18.72,1024,0.0,721,"4,157.00","4,157.00","4,096.70","4,098.40","4,100.10"
5092,44.99,2003-08-05,363782.16 ,22.09,1023.0,0.0,802.0,19.96,1024,0.0,802,"4,098.40","4,147.40","4,086.20","4,100.10","4,121.00"
5093,56.45,2003-08-06,363301.73 ,21.26,1023.0,0.0,802.0,23.67,1020,0.0,800,"4,100.10","4,131.00","4,091.10","4,121.00","4,070.40"
5094,67.6,2003-08-07,363982.59 ,26.71,1019.0,0.0,800.0,18.15,1021,0.0,803,"4,121.00","4,121.00","4,044.90","4,070.40","4,095.60"
5095,77.84,2003-08-08,365787.52 ,27.29,1020.0,0.0,802.0,19.67,1021,0.0,721,"4,070.40","4,095.60","4,059.70","4,095.60","4,147.80"
5096,97.86,2003-08-11,376615.07 ,26.72,1016.0,0.0,802.0,20.64,1018,0.0,721,"4,095.60","4,160.70","4,095.60","4,147.80","4,176.70"
5097,99.88,2003-08-12,381329.80 ,30.1,1017.0,0.0,801.0,19.26,1020,0.0,721,"4,147.80","4,181.70","4,147.80","4,176.70","4,185.60"
5098,99.45,2003-08-13,386172.47 ,24.65,1019.0,0.0,803.0,17.19,1021,0.0,721,"4,176.70","4,203.50","4,170.90","4,185.60","4,180.70"
5099,96.77,2003-08-14,390881.25 ,23.29,1019.0,0.0,802.0,13.32,1020,0.0,802,"4,185.60","4,216.80","4,175.10","4,180.70","4,237.80"
5100,92.14,2003-08-15,395214.80 ,18.41,1018.0,0.0,800.0,13.07,1020,0.0,800,"4,180.70","4,242.80","4,180.70","4,237.80","4,247.30"
5101,69.94,2003-08-18,404096.70 ,18.54,1012.0,0.0,802.0,16.83,1012,0.0,721,"4,237.80","4,266.40","4,233.50","4,247.30","4,272.10"
5102,60.89,2003-08-19,405272.95 ,15.88,1016.0,0.0,801.0,12.2,1020,0.0,802,"4,247.30","4,272.60","4,244.60","4,272.10","4,250.80"
5103,51.5,2003-08-20,405452.38 ,16.07,1021.0,0.0,803.0,11.93,1022,0.0,803,"4,272.10","4,286.90","4,246.30","4,250.80","4,217.40"
5104,42.04,2003-08-21,404626.84 ,15.96,1019.0,0.0,803.0,13.74,1018,0.0,803,"4,250.80","4,254.40","4,196.50","4,217.40","4,223.50"
5105,32.79,2003-08-22,402823.31 ,16.75,1015.0,0.0,801.0,17.84,1015,0.0,804,"4,217.40","4,250.40","4,217.10","4,223.50","4,225.90"
5108,0.92,2003-08-27,382908.25 ,17.69,1016.0,0.0,803.0,14.36,1016,0.0,801,"4,225.90","4,227.80","4,171.60","4,177.40","4,206.40"
5109,0.03,2003-08-28,378090.06 ,16.8,1012.0,0.0,801.0,12.54,1010,0.0,804,"4,177.40","4,214.30","4,177.40","4,206.40","4,198.00"
5110,1.68,2003-08-29,373585.53 ,11.95,1006.0,0.19,500.0,9.09,1004,0.0,803,"4,206.40","4,229.00","4,182.50","4,198.00","4,161.10"
5111,21.29,2003-09-01,364401.66 ,12.49,1020.0,0.0,802.0,9.64,1022,0.0,802,"4,198.00","4,227.70","4,161.10","4,161.10","4,204.40"
5112,31.51,2003-09-02,363380.49 ,11.48,1024.0,0.0,801.0,9.79,1028,0.0,803,"4,161.10","4,222.10","4,161.10","4,204.40","4,204.40"
5113,42.64,2003-09-03,363524.87 ,15.8,1028.0,0.0,801.0,12.68,1030,0.0,802,"4,204.40","4,218.50","4,193.30","4,204.40","4,262.10"
5114,54.05,2003-09-04,364818.60 ,15.99,1030.0,0.0,804.0,11.91,1030,0.0,721,"4,204.40","4,279.10","4,204.40","4,262.10","4,248.80"
5115,65.15,2003-09-05,367177.87 ,15.01,1025.0,0.0,800.0,13.56,1020,0.0,721,"4,262.10","4,270.20","4,240.70","4,248.80","4,257.20"
5116,91.32,2003-09-08,378966.56 ,13.23,1013.0,0.0,802.0,11.87,1009,0.0,802,"4,248.80","4,261.00","4,227.10","4,257.20","4,292.10"
5117,96.39,2003-09-09,383713.44 ,14.3,1008.0,0.0,801.0,11.15,1014,0.0,802,"4,257.20","4,298.00","4,250.30","4,292.10","4,263.90"
5118,99.27,2003-09-10,388452.03 ,12.55,1015.0,0.0,802.0,13.83,1010,0.0,300,"4,292.10","4,293.70","4,254.30","4,263.90","4,252.10"
5119,99.97,2003-09-11,392942.50 ,13.55,1015.0,0.0,802.0,9.03,1021,0.0,803,"4,263.90","4,263.90","4,240.70","4,252.10","4,242.20"
5120,98.56,2003-09-12,396971.30 ,16.85,1021.0,0.0,803.0,11.34,1028,0.0,802,"4,252.10","4,266.20","4,227.20","4,242.20","4,237.80"
5121,83.81,2003-09-15,404690.80 ,15.36,1028.0,0.0,800.0,11.12,1027,0.0,803,"4,242.20","4,276.20","4,229.60","4,237.80","4,260.90"
5122,76.22,2003-09-16,405463.94 ,17.95,1024.0,0.0,803.0,11.13,1025,0.0,802,"4,237.80","4,277.00","4,237.80","4,260.90","4,299.00"
5123,67.74,2003-09-17,405252.02 ,18.04,1023.0,0.0,802.0,12.58,1022,0.0,802,"4,260.90","4,301.90","4,259.50","4,299.00","4,293.00"
5124,58.62,2003-09-18,404052.82 ,17.6,1018.0,0.0,801.0,11.68,1017,0.0,721,"4,299.00","4,329.60","4,293.00","4,293.00","4,314.70"
5125,49.11,2003-09-19,401898.44 ,14.77,1015.0,0.0,804.0,12.47,1017,0.0,721,"4,293.00","4,314.70","4,284.40","4,314.70","4,257.00"
5126,21.14,2003-09-22,390647.12 ,19.4,1015.0,0.0,801.0,15.65,1007,0.0,721,"4,314.70","4,321.00","4,244.80","4,257.00","4,228.20"
5127,13.21,2003-09-23,385851.60 ,7.09,1006.0,0.5,500.0,4.51,1016,0.0,801,"4,257.00","4,257.00","4,198.20","4,228.20","4,221.70"
5128,6.72,2003-09-24,380922.75 ,6.64,1026.0,0.0,802.0,2.42,1032,0.0,800,"4,228.20","4,251.40","4,200.80","4,221.70","4,236.40"
5129,2.2,2003-09-25,376140.85 ,8.33,1031.0,0.0,801.0,6.21,1029,0.0,802,"4,221.70","4,265.30","4,221.70","4,236.40","4,202.20"
5130,0.1,2003-09-26,371790.90 ,9.42,1022.0,0.0,801.0,5.9,1019,0.0,802,"4,236.40","4,236.40","4,176.50","4,202.20","4,157.10"
5131,10.41,2003-09-29,363767.30 ,8.88,1013.0,0.0,801.0,4.07,1015,0.0,800,"4,202.20","4,202.20","4,146.40","4,157.10","4,142.70"
5132,18.77,2003-09-30,363305.56 ,9.26,1013.0,0.0,802.0,9.46,1010,0.0,801,"4,157.10","4,190.70","4,135.90","4,142.70","4,091.30"
5133,28.76,2003-10-01,364040.42 ,10.42,1011.0,0.0,802.0,9.82,1008,0.0,721,"4,142.70","4,164.00","4,081.80","4,091.30","4,169.20"
5134,39.69,2003-10-02,365912.54 ,11.48,1008.0,0.42,500.0,11.29,1011,0.0,300,"4,091.30","4,169.20","4,091.30","4,169.20","4,209.10"
5135,50.92,2003-10-03,368794.07 ,14.33,1010.0,0.0,721.0,13.29,1009,0.0,721,"4,169.20","4,209.10","4,169.20","4,209.10","4,274.00"
5136,81.01,2003-10-06,381461.51 ,5.71,1017.0,0.0,801.0,8.7,1007,0.0,801,"4,209.10","4,285.40","4,206.80","4,274.00","4,270.10"
5137,88.47,2003-10-07,386212.09 ,6.35,1008.0,0.0,802.0,3.27,1005,0.0,801,"4,274.00","4,286.00","4,260.20","4,270.10","4,272.00"
5138,94.17,2003-10-08,390814.38 ,4.04,1013.0,0.0,801.0,6.31,1015,0.0,804,"4,270.10","4,275.60","4,241.70","4,272.00","4,268.60"
5139,97.97,2003-10-09,395049.54 ,12.41,1015.0,0.0,802.0,10.24,1018,0.0,801,"4,272.00","4,315.60","4,257.50","4,268.60","4,313.90"
5140,99.81,2003-10-10,398731.96 ,11.53,1017.0,0.0,803.0,11.38,1016,0.0,804,"4,268.60","4,316.80","4,259.20","4,313.90","4,311.00"
5141,94.04,2003-10-13,405157.37 ,7.37,1021.0,0.0,803.0,7.03,1021,0.0,803,"4,313.90","4,327.00","4,291.40","4,311.00","4,362.30"
5142,88.79,2003-10-14,405494.11 ,9.28,1021.0,0.0,801.0,7.49,1023,0.0,802,"4,311.00","4,362.30","4,310.10","4,362.30","4,334.10"
5143,82.16,2003-10-15,404870.99 ,7.51,1026.0,0.0,801.0,4.14,1028,0.0,803,"4,362.30","4,375.00","4,323.90","4,334.10","4,368.80"
5144,74.37,2003-10-16,403296.35 ,6.55,1028.0,0.0,802.0,4.35,1030,0.0,721,"4,334.10","4,393.80","4,334.10","4,368.80","4,339.70"
5145,65.65,2003-10-17,400810.91 ,6.15,1028.0,0.0,800.0,3.32,1025,0.0,804,"4,368.80","4,371.20","4,326.40","4,339.70","4,344.00"
5146,36.39,2003-10-20,388913.80 ,4.58,1009.0,0.0,804.0,1.38,1008,0.0,801,"4,339.70","4,360.10","4,334.50","4,344.00","4,347.60"
5147,26.65,2003-10-21,384047.52 ,2.23,1009.0,0.0,802.0,-2.46,1011,0.0,804,"4,344.00","4,370.40","4,329.40","4,347.60","4,352.30"
5148,17.64,2003-10-22,379134.28 ,2.34,1010.0,0.0,803.0,1.09,1007,0.8,500,"4,347.50","4,377.60","4,347.10","4,352.30","4,285.60"
5149,9.9,2003-10-23,374460.75 ,3.14,1009.0,0.0,804.0,0.19,1014,0.0,802,"4,352.30","4,359.40","4,266.10","4,285.60","4,240.20"
5150,4.06,2003-10-24,370315.03 ,-0.34,1022.0,0.0,800.0,-1.47,1022,0.0,801,"4,285.60","4,285.60","4,212.50","4,240.20","4,239.00"
5151,2.68,2003-10-27,363431.16 ,2.48,1018.0,0.0,801.0,-1.54,1022,0.0,802,"4,240.20","4,248.70","4,219.00","4,239.00","4,251.30"
5152,8.03,2003-10-28,363474.83 ,3.12,1021.0,0.0,801.0,-1.63,1018,0.0,802,"4,239.00","4,267.00","4,238.10","4,251.30","4,272.90"
5153,15.76,2003-10-29,364734.80 ,3.04,1009.0,0.0,801.0,4.01,997,0.49,500,"4,251.30","4,280.10","4,251.30","4,272.90","4,265.70"
5154,25.22,2003-10-30,367117.21 ,4.17,991.0,0.0,802.0,0.96,991,0.0,802,"4,272.90","4,293.10","4,256.20","4,265.70","4,300.90"
5155,35.72,2003-10-31,370457.68 ,3.64,977.0,0.81,500.0,5.19,974,0.0,804,"4,265.70","4,332.90","4,260.30","4,300.90","4,287.60"
5156,67.47,2003-11-03,383882.09 ,6.39,993.0,0.0,800.0,4.55,995,0.0,804,"4,300.90","4,300.90","4,274.00","4,287.60","4,332.60"
5157,76.62,2003-11-04,388619.08 ,6.23,1015.0,0.0,802.0,4.87,1024,0.0,800,"4,287.60","4,338.10","4,286.10","4,332.60","4,330.30"
5158,84.51,2003-11-05,393074.73 ,9.01,1027.0,0.0,804.0,8.83,1026,0.0,802,"4,332.60","4,352.60","4,322.40","4,330.30","4,303.40"
5159,90.92,2003-11-06,397046.75 ,6.48,1021.0,0.0,800.0,7.27,1026,0.0,701,"4,330.30","4,330.30","4,288.10","4,303.40","4,324.20"
5160,95.7,2003-11-07,400373.25 ,8.94,1028.0,0.0,801.0,5.2,1028,0.0,701,"4,303.40","4,337.70","4,283.40","4,324.20","4,376.90"
5161,99.4,2003-11-10,405443.05 ,5.63,1018.0,0.0,300.0,7.8,1021,0.0,300,"4,324.20","4,389.20","4,324.20","4,376.90","4,341.80"
5162,97.05,2003-11-11,405314.40 ,7.67,1023.0,0.0,721.0,6.02,1022,0.0,300,"4,376.90","4,376.90","4,338.60","4,341.80","4,345.10"
5163,93.03,2003-11-12,404253.32 ,6.11,1017.0,0.0,300.0,10.0,1013,0.93,310,"4,341.80","4,349.20","4,313.50","4,345.10","4,371.30"
5164,87.44,2003-11-13,402284.90 ,4.84,1020.0,0.0,801.0,6.17,1023,0.0,802,"4,345.10","4,372.70","4,336.20","4,371.30","4,373.00"
5165,80.45,2003-11-14,399464.81 ,7.42,1020.0,0.0,803.0,6.6,1010,0.0,801,"4,371.20","4,406.80","4,361.20","4,373.00","4,397.00"
5166,53.07,2003-11-17,387039.54 ,3.49,1019.0,0.0,801.0,0.64,1022,0.0,802,"4,373.00","4,412.90","4,373.00","4,397.00","4,338.90"
5167,42.69,2003-11-18,382181.45 ,10.13,1018.0,0.5,500.0,10.38,1020,0.0,803,"4,397.00","4,397.00","4,337.30","4,338.90","4,354.70"
5168,32.29,2003-11-19,377371.13 ,9.99,1022.0,0.0,803.0,9.15,1020,0.0,803,"4,338.90","4,375.30","4,338.90","4,354.70","4,327.40"
5169,22.37,2003-11-20,372890.06 ,9.76,1020.0,0.0,803.0,7.64,1013,0.0,803,"4,354.70","4,354.70","4,316.10","4,327.40","4,308.00"
5170,13.54,2003-11-21,369017.31 ,8.37,1010.0,0.5,500.0,7.58,1008,0.59,501,"4,327.40","4,356.50","4,270.50","4,308.00","4,319.00"
5171,0.01,2003-11-24,363304.06 ,0.94,1004.0,1.25,310.0,1.92,1007,0.0,804,"4,308.00","4,324.00","4,295.60","4,319.00","4,382.40"
5172,1.3,2003-11-25,363800.26 ,3.0,1009.0,0.0,801.0,0.72,1007,0.0,801,"4,319.00","4,384.50","4,319.00","4,382.40","4,388.80"
5173,5.54,2003-11-26,365510.36 ,7.12,1001.0,1.5,501.0,5.21,986,1.94,501,"4,382.40","4,409.40","4,378.10","4,388.80","4,370.40"
5174,12.27,2003-11-27,368316.64 ,1.51,992.0,0.0,801.0,-0.86,998,0.0,741,"4,388.70","4,423.60","4,366.70","4,370.40","4,361.10"
5175,20.87,2003-11-28,372029.40 ,0.72,1006.0,0.0,800.0,-2.22,1010,0.0,801,"4,370.30","4,390.40","4,350.70","4,361.10","4,342.60"
5176,51.45,2003-12-01,386035.70 ,6.34,1000.0,1.27,501.0,4.51,997,0.25,500,"4,361.10","4,380.20","4,333.20","4,342.60","4,410.00"
5177,61.5,2003-12-02,390741.41 ,7.35,1001.0,0.5,500.0,3.8,1012,0.0,804,"4,342.60","4,410.00","4,342.60","4,410.00","4,378.90"
5178,70.85,2003-12-03,395050.31 ,6.88,1015.0,0.0,801.0,6.57,1020,0.0,741,"4,410.00","4,416.50","4,359.90","4,378.90","4,392.00"
5179,79.24,2003-12-04,398770.95 ,4.2,1028.0,0.0,721.0,2.81,1029,0.0,721,"4,378.90","4,401.60","4,373.00","4,392.00","4,378.20"
5180,86.43,2003-12-05,401758.28 ,3.81,1029.0,0.0,804.0,3.68,1030,0.0,804,"4,392.00","4,392.00","4,371.50","4,378.20","4,367.00"
5181,99.14,2003-12-08,405494.04 ,-2.75,1028.0,0.0,800.0,-4.0,1023,0.0,800,"4,378.20","4,385.40","4,337.70","4,367.00","4,359.80"
5182,100,2003-12-09,404888.28 ,3.2,1019.0,0.0,300.0,1.54,1018,0.0,801,"4,367.00","4,367.30","4,338.30","4,359.80","4,379.60"
5183,96.32,2003-12-11,400986.73 ,0.68,1014.0,0.0,721.0,5.75,1008,1.11,501,"4,379.60","4,379.60","4,312.50","4,335.40","4,331.30"
5184,91.84,2003-12-12,397815.31 ,5.48,1012.0,0.0,802.0,1.28,1020,0.0,802,"4,335.40","4,347.20","4,316.20","4,331.30","4,347.60"
5185,69.13,2003-12-15,384905.09 ,1.33,1021.0,0.0,801.0,-2.58,1028,0.0,800,"4,331.30","4,366.80","4,329.80","4,347.60","4,348.00"
5186,59.18,2003-12-16,380111.98 ,-2.56,1030.0,0.0,800.0,-5.37,1031,0.0,804,"4,347.60","4,397.20","4,347.60","4,348.00","4,333.00"
5187,48.55,2003-12-17,375478.96 ,-0.14,1028.0,0.0,802.0,-0.74,1025,0.0,800,"4,348.00","4,351.00","4,329.00","4,333.00","4,354.20"
5188,37.67,2003-12-18,371274.06 ,-0.55,1022.0,0.0,800.0,-1.01,1018,0.0,721,"4,333.00","4,366.50","4,333.00","4,354.20","4,397.30"
5189,27.07,2003-12-19,367756.18 ,0.64,1015.0,0.0,800.0,3.17,1016,0.0,701,"4,354.20","4,402.70","4,347.70","4,397.30","4,412.30"
5190,3.47,2003-12-22,363336.35 ,-1.1,1016.0,0.0,802.0,-6.48,1025,0.0,800,"4,397.30","4,427.80","4,389.00","4,412.30","4,424.00"
5191,0.41,2003-12-23,364261.96 ,-4.0,1032.0,0.0,802.0,-1.16,1024,0.47,500,"4,412.30","4,431.50","4,392.40","4,424.00","4,440.90"
5192,0.35,2003-12-24,366367.56 ,4.95,1023.0,0.19,310.0,6.64,1027,0.0,802,"4,424.00","4,440.90","4,411.50","4,440.90","4,444.70"
5196,44.38,2003-12-30,392515.05 ,0.98,1010.0,0.3,311.0,0.08,1015,0.0,300,"4,444.70","4,460.90","4,432.80","4,457.50","4,470.40"
5197,54.27,2003-12-31,396668.66 ,0.68,1020.0,0.0,803.0,-1.73,1027,0.0,804,"4,457.50","4,477.00","4,452.80","4,470.40","4,476.90"
5200,93.04,2004-01-05,405314.75 ,3.35,1021.0,0.0,802.0,3.06,1017,0.71,500,"4,476.90","4,518.00","4,476.90","4,510.20","4,513.30"
5201,97.08,2004-01-06,404245.37 ,6.44,1016.0,0.0,801.0,6.52,1012,0.0,803,"4,510.20","4,515.20","4,494.90","4,513.30","4,505.20"
5202,99.43,2004-01-07,402272.39 ,4.48,1016.0,0.0,801.0,5.98,1015,0.0,300,"4,513.30","4,522.90","4,489.90","4,505.20","4,473.00"
5203,99.95,2004-01-08,399466.88 ,1.58,1009.0,0.0,802.0,2.28,996,1.58,500,"4,505.20","4,512.10","4,466.20","4,473.00","4,494.20"
5204,98.56,2004-01-09,395932.66 ,2.91,993.0,0.0,803.0,1.4,999,0.0,801,"4,473.00","4,520.10","4,473.00","4,494.20","4,466.30"
5205,82.91,2004-01-12,382540.14 ,0.82,1000.0,0.0,802.0,3.89,997,0.43,501,"4,494.20","4,495.80","4,445.10","4,466.30","4,449.60"
5206,74.29,2004-01-13,377843.78 ,1.73,999.0,0.0,800.0,3.11,984,0.0,802,"4,466.30","4,466.30","4,443.40","4,449.60","4,440.10"
5207,64.4,2004-01-14,373438.92 ,1.2,992.0,0.0,802.0,0.37,997,0.28,501,"4,449.60","4,477.90","4,436.60","4,440.10","4,461.40"
5208,53.62,2004-01-15,369577.17 ,-3.76,998.0,0.0,803.0,-2.01,1006,0.0,802,"4,440.10","4,464.50","4,431.10","4,461.40","4,456.10"
5209,42.44,2004-01-16,366490.75 ,1.51,994.0,1.13,501.0,-1.35,987,0.5,500,"4,461.40","4,474.00","4,443.30","4,456.10","4,487.90"
5210,12.34,2004-01-19,363553.06 ,-0.56,1028.0,0.0,803.0,0.64,1019,0.0,803,"4,456.10","4,491.70","4,456.10","4,487.90","4,518.10"
5211,5.6,2004-01-20,364924.85 ,4.29,1012.0,0.0,804.0,5.11,1013,0.5,310,"4,487.90","4,526.30","4,487.70","4,518.10","4,499.30"
5212,1.4,2004-01-21,367410.14 ,7.02,1016.0,0.0,300.0,3.91,1018,0.0,300,"4,518.10","4,527.50","4,498.50","4,499.30","4,511.20"
5213,0,2004-01-22,370860.38 ,4.86,1020.0,0.0,801.0,2.62,1016,0.0,801,"4,499.30","4,511.20","4,486.90","4,511.20","4,476.80"
5214,1.38,2004-01-23,375064.24 ,4.78,1012.0,0.0,300.0,3.39,1015,0.0,741,"4,511.20","4,531.40","4,476.80","4,476.80","4,460.80"
5215,18.79,2004-01-26,389526.02 ,0.23,1011.0,0.0,804.0,-1.32,1003,0.0,803,"4,476.80","4,483.00","4,438.60","4,460.80","4,445.50"
5216,27.42,2004-01-27,394043.38 ,-1.81,1005.0,0.0,802.0,-2.73,1008,0.0,801,"4,460.80","4,482.50","4,432.90","4,445.50","4,447.00"
5217,36.7,2004-01-28,398007.24 ,-4.67,1008.0,0.0,803.0,-7.05,1005,0.0,801,"4,445.50","4,479.50","4,444.80","4,447.00","4,468.10"
5218,46.26,2004-01-29,401240.57 ,-6.93,1001.0,0.0,600.0,-7.62,1009,0.0,800,"4,447.00","4,474.20","4,426.80","4,468.10","4,411.50"
5219,55.79,2004-01-30,403615.52 ,-3.77,1013.0,0.0,800.0,-2.81,1010,0.0,803,"4,468.10","4,468.10","4,410.20","4,411.50","4,390.70"
5220,81.55,2004-02-02,404969.64 ,6.7,1007.0,0.0,802.0,8.55,1013,0.31,311,"4,411.50","4,436.20","4,390.70","4,390.70","4,381.40"
5221,88.35,2004-02-03,403474.37 ,5.65,1019.0,0.0,300.0,9.74,1018,0.5,310,"4,390.70","4,411.60","4,366.90","4,381.40","4,390.60"
5222,93.82,2004-02-04,401076.60 ,8.39,1020.0,0.0,803.0,9.11,1021,0.0,801,"4,381.40","4,392.10","4,357.40","4,390.60","4,398.50"
5223,97.69,2004-02-05,397869.72 ,8.29,1019.0,0.0,802.0,8.3,1021,0.0,801,"4,390.60","4,409.30","4,369.10","4,398.50","4,384.40"
5224,99.73,2004-02-06,393984.60 ,7.97,1021.0,0.0,802.0,6.59,1014,0.0,804,"4,398.50","4,404.00","4,378.40","4,384.40","4,402.70"
5225,93.22,2004-02-09,380127.31 ,-2.23,1028.0,0.0,803.0,-5.95,1035,0.0,801,"4,384.40","4,407.50","4,384.10","4,402.70","4,434.40"
5226,86.77,2004-02-10,375543.25 ,-2.94,1036.0,0.0,802.0,-3.14,1033,0.0,801,"4,402.70","4,436.80","4,402.70","4,434.40","4,405.00"
5227,78.47,2004-02-11,371393.77 ,2.05,1028.0,0.0,801.0,5.46,1028,0.0,804,"4,434.40","4,434.40","4,400.80","4,405.00","4,396.10"
5228,68.66,2004-02-12,367915.61 ,7.46,1031.0,0.0,802.0,5.45,1033,0.0,701,"4,404.90","4,416.00","4,377.30","4,396.10","4,377.70"
5229,57.83,2004-02-13,365313.13 ,6.52,1034.0,0.0,804.0,4.84,1034,0.0,721,"4,396.00","4,416.40","4,370.20","4,377.70","4,412.00"
5230,24.67,2004-02-16,364034.15 ,2.85,1028.0,0.0,801.0,2.1,1030,0.0,802,"4,377.70","4,423.90","4,377.70","4,412.00","4,408.10"
5231,15.42,2004-02-17,365890.29 ,3.09,1031.0,0.0,804.0,2.77,1029,0.0,721,"4,412.00","4,412.90","4,389.90","4,408.10","4,461.50"
5232,8.03,2004-02-18,368769.69 ,2.29,1030.0,0.0,802.0,0.42,1032,0.0,804,"4,408.10","4,465.00","4,397.30","4,461.50","4,442.90"
